rule,threshold,selected_count,coverage,pseudo_label_accuracy
Consensus,0.13152995705604553,21811,0.9879512614938624,0.5528861583604603
Consensus,0.13197360932826996,21810,0.9879059654844409,0.5529115084823476
Consensus,0.1325961947441101,21809,0.9878606694750193,0.5528910082993259
Consensus,0.13262610137462616,21808,0.9878153734655977,0.552916360968452
Consensus,0.13286630809307098,21807,0.9877700774561761,0.552895859127803
Consensus,0.13297459483146667,21806,0.9877247814467546,0.5529212143446758
Consensus,0.13300642371177673,21805,0.987679485437333,0.5529007108461362
Consensus,0.13300953805446625,21804,0.9876341894279114,0.5528802054668868
Consensus,0.13345631957054138,21803,0.9875888934184899,0.5529055634545704
Consensus,0.13371463119983673,21802,0.9875435974090683,0.5528850564168425
Consensus,0.133922278881073,21801,0.9874983013996467,0.5529104169533507
Consensus,0.13396517932415009,21800,0.9874530053902251,0.5529357798165138
Consensus,0.1340804547071457,21799,0.9874077093808036,0.5529611450066517
Consensus,0.13415923714637756,21798,0.987362413371382,0.5529406367556656
Consensus,0.13421104848384857,21797,0.9873171173619604,0.5529201266229298
Consensus,0.13429826498031616,21796,0.9872718213525389,0.5529454945861626
Consensus,0.1345234364271164,21795,0.9872265253431173,0.5529708648772654
Consensus,0.1346045285463333,21794,0.9871812293336957,0.5529503533082499
Consensus,0.13466203212738037,21793,0.9871359333242742,0.5529757261505989
Consensus,0.13489307463169098,21792,0.9870906373148526,0.5530011013215859
Consensus,0.1349954456090927,21791,0.987045341305431,0.5529805883162774
Consensus,0.1354130506515503,21790,0.9870000452960094,0.5530059660394676
Consensus,0.13568736612796783,21789,0.9869547492865879,0.5529854513745468
Consensus,0.13572248816490173,21788,0.9869094532771663,0.5530108316504498
Consensus,0.13617949187755585,21787,0.9868641572677447,0.5530362142562079
Consensus,0.13618770241737366,21786,0.9868188612583232,0.5530615991921417
Consensus,0.13630178570747375,21785,0.9867735652489016,0.5530869864585725
Consensus,0.13656900823116302,21784,0.98672826923948,0.5531123760558208
Consensus,0.13659170269966125,21783,0.9866829732300584,0.5531377679842079
Consensus,0.13660591840744019,21782,0.9866376772206369,0.5531172527775228
Consensus,0.13679704070091248,21781,0.9865923812112153,0.5531426472613746
Consensus,0.1368154138326645,21780,0.9865470852017937,0.5531680440771349
Consensus,0.1372237205505371,21779,0.9865017891923722,0.5531934432251251
